CSCE 412 Project 3 - Load Balancer Log
Mode: Single Load Balancer
Initial servers (per pool in Switch mode): 10
Total cycles: 10000
Task time range: [5, 100]
Request arrival probability: 0.4
Adjust cooldown cycles: 50

Starting queue size: 997

Cycle 0: Queue=987 [target 500-800, cap=1100] (OVERLOADED), Servers=10 (active=10 idle=0), Completed=0, Blocked=3, Discarded=0
[Cycle 50] SCALE UP: queue=1008 > upper threshold 800 (80 x 10) => servers: 10 -> 11
Cycle 50: Queue=1008 [target 550-880, cap=1100] (OVERLOADED), Servers=11 (active=9 idle=2), Completed=7, Blocked=3, Discarded=0
[Cycle 100] SCALE UP: queue=1019 > upper threshold 880 (80 x 11) => servers: 11 -> 12
Cycle 100: Queue=1019 [target 600-960, cap=1100] (OVERLOADED), Servers=12 (active=11 idle=1), Completed=15, Blocked=3, Discarded=0
[Cycle 150] SCALE UP: queue=1031 > upper threshold 960 (80 x 12) => servers: 12 -> 13
Cycle 150: Queue=1031 [target 650-1040, cap=1100] (IN RANGE), Servers=13 (active=12 idle=1), Completed=22, Blocked=3, Discarded=0
Cycle 200: Queue=1038 [target 650-1040, cap=1100] (IN RANGE), Servers=13 (active=13 idle=0), Completed=33, Blocked=3, Discarded=0
Cycle 250: Queue=1038 [target 650-1040, cap=1100] (IN RANGE), Servers=13 (active=13 idle=0), Completed=51, Blocked=3, Discarded=0
[Cycle 278] SCALE UP: queue=1041 > upper threshold 1040 (80 x 13) => servers: 13 -> 14
Cycle 300: Queue=1044 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=65, Blocked=3, Discarded=0
Cycle 350: Queue=1051 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=80, Blocked=3, Discarded=0
Cycle 400: Queue=1053 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=94, Blocked=3, Discarded=0
Cycle 450: Queue=1061 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=107, Blocked=3, Discarded=0
Cycle 500: Queue=1063 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=123, Blocked=3, Discarded=0
Cycle 550: Queue=1072 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=138, Blocked=3, Discarded=0
Cycle 600: Queue=1072 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=154, Blocked=3, Discarded=0
Cycle 650: Queue=1072 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=170, Blocked=3, Discarded=0
Cycle 700: Queue=1083 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=12 idle=2), Completed=181, Blocked=3, Discarded=0
Cycle 750: Queue=1085 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=194, Blocked=3, Discarded=0
Cycle 800: Queue=1096 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=12 idle=2), Completed=206, Blocked=3, Discarded=0
Cycle 850: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=219, Blocked=3, Discarded=2
Cycle 900: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=230, Blocked=3, Discarded=11
Cycle 950: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=241, Blocked=3, Discarded=14
Cycle 1000: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=257, Blocked=3, Discarded=20
Cycle 1050: Queue=1094 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=274, Blocked=3, Discarded=23
Cycle 1100: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=285, Blocked=3, Discarded=27
Cycle 1150: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=299, Blocked=3, Discarded=34
Cycle 1200: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=313, Blocked=3, Discarded=43
Cycle 1250: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=12 idle=2), Completed=329, Blocked=3, Discarded=47
Cycle 1300: Queue=1095 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=347, Blocked=3, Discarded=48
Cycle 1350: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=357, Blocked=4, Discarded=48
Cycle 1400: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=369, Blocked=4, Discarded=56
Cycle 1450: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=382, Blocked=5, Discarded=62
Cycle 1500: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=394, Blocked=5, Discarded=74
Cycle 1550: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=403, Blocked=5, Discarded=88
Cycle 1600: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=417, Blocked=5, Discarded=91
Cycle 1650: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=430, Blocked=5, Discarded=104
Cycle 1700: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=442, Blocked=5, Discarded=105
Cycle 1750: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=456, Blocked=5, Discarded=111
Cycle 1800: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=474, Blocked=5, Discarded=119
Cycle 1850: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=487, Blocked=5, Discarded=131
Cycle 1900: Queue=1096 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=507, Blocked=5, Discarded=132
Cycle 1950: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=522, Blocked=5, Discarded=137
Cycle 2000: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=537, Blocked=6, Discarded=138
Cycle 2050: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=551, Blocked=6, Discarded=147
Cycle 2100: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=562, Blocked=7, Discarded=154
Cycle 2150: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=577, Blocked=7, Discarded=156
Cycle 2200: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=590, Blocked=7, Discarded=165
Cycle 2250: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=602, Blocked=7, Discarded=176
Cycle 2300: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=617, Blocked=7, Discarded=179
Cycle 2350: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=626, Blocked=7, Discarded=192
Cycle 2400: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=641, Blocked=7, Discarded=193
Cycle 2450: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=654, Blocked=7, Discarded=203
Cycle 2500: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=667, Blocked=7, Discarded=203
Cycle 2550: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=683, Blocked=7, Discarded=206
Cycle 2600: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=700, Blocked=7, Discarded=206
Cycle 2650: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=715, Blocked=7, Discarded=210
Cycle 2700: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=727, Blocked=8, Discarded=213
Cycle 2750: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=738, Blocked=8, Discarded=222
Cycle 2800: Queue=1095 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=756, Blocked=8, Discarded=230
Cycle 2850: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=771, Blocked=8, Discarded=233
Cycle 2900: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=786, Blocked=8, Discarded=235
