CSCE 412 Project 3 - Load Balancer Log
Mode: Bonus (Switch: Streaming + Processing LBs)
Initial servers (per pool in Switch mode): 10
Total cycles: 10000
Task time range: [5, 100]
Request arrival probability: 0.4
Adjust cooldown cycles: 50

Starting total queue size (both pools): 1989

Switch mode: routing Streaming (S) and Processing (P) to separate load balancers.

Cycle 0: Queue=993 [target 500-800, cap=1100] (OVERLOADED), Servers=10 (active=10 idle=0), Completed=0, Blocked=6, Discarded=0
Cycle 0: Queue=976 [target 500-800, cap=1100] (OVERLOADED), Servers=10 (active=10 idle=0), Completed=0, Blocked=5, Discarded=0
[Cycle 50] SCALE UP: queue=1001 > upper threshold 800 (80 x 10) => servers: 10 -> 11
Cycle 50: Queue=1001 [target 550-880, cap=1100] (OVERLOADED), Servers=11 (active=10 idle=1), Completed=7, Blocked=6, Discarded=0
[Cycle 50] SCALE UP: queue=972 > upper threshold 800 (80 x 10) => servers: 10 -> 11
Cycle 50: Queue=972 [target 550-880, cap=1100] (OVERLOADED), Servers=11 (active=10 idle=1), Completed=7, Blocked=5, Discarded=0
[Cycle 100] SCALE UP: queue=1002 > upper threshold 880 (80 x 11) => servers: 11 -> 12
Cycle 100: Queue=1002 [target 600-960, cap=1100] (OVERLOADED), Servers=12 (active=11 idle=1), Completed=17, Blocked=6, Discarded=0
[Cycle 100] SCALE UP: queue=969 > upper threshold 880 (80 x 11) => servers: 11 -> 12
Cycle 100: Queue=969 [target 600-960, cap=1100] (OVERLOADED), Servers=12 (active=11 idle=1), Completed=18, Blocked=5, Discarded=0
[Cycle 150] SCALE UP: queue=993 > upper threshold 960 (80 x 12) => servers: 12 -> 13
Cycle 150: Queue=993 [target 650-1040, cap=1100] (IN RANGE), Servers=13 (active=11 idle=2), Completed=32, Blocked=6, Discarded=0
[Cycle 150] SCALE UP: queue=965 > upper threshold 960 (80 x 12) => servers: 12 -> 13
Cycle 150: Queue=965 [target 650-1040, cap=1100] (IN RANGE), Servers=13 (active=11 idle=2), Completed=31, Blocked=5, Discarded=0
Cycle 200: Queue=988 [target 650-1040, cap=1100] (IN RANGE), Servers=13 (active=13 idle=0), Completed=42, Blocked=6, Discarded=0
Cycle 200: Queue=961 [target 650-1040, cap=1100] (IN RANGE), Servers=13 (active=12 idle=1), Completed=41, Blocked=5, Discarded=0
Cycle 250: Queue=987 [target 650-1040, cap=1100] (IN RANGE), Servers=13 (active=12 idle=1), Completed=52, Blocked=6, Discarded=0
Cycle 250: Queue=957 [target 650-1040, cap=1100] (IN RANGE), Servers=13 (active=13 idle=0), Completed=54, Blocked=5, Discarded=0
