CSCE 412 Project 3 - Load Balancer Log
Mode: Single Load Balancer
Initial servers (per pool in Switch mode): 10
Total cycles: 10000
Task time range: [5, 100]
Request arrival probability: 0.4
Adjust cooldown cycles: 50

Starting queue size: 995

Cycle 1950: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=485, Blocked=7, Discarded=200
Cycle 2000: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=496, Blocked=7, Discarded=206
Cycle 2050: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=510, Blocked=7, Discarded=214
Cycle 2100: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=526, Blocked=8, Discarded=223
Cycle 2150: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=538, Blocked=8, Discarded=228
Cycle 2200: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=552, Blocked=9, Discarded=232
Cycle 2250: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=566, Blocked=9, Discarded=234
Cycle 2300: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=582, Blocked=9, Discarded=241
Cycle 2350: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=596, Blocked=9, Discarded=251
Cycle 2400: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=611, Blocked=9, Discarded=261
Cycle 2450: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=622, Blocked=9, Discarded=274
Cycle 2500: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=640, Blocked=9, Discarded=282
Cycle 2550: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=648, Blocked=9, Discarded=295
Cycle 2600: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=12 idle=2), Completed=665, Blocked=9, Discarded=303
Cycle 2650: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=677, Blocked=9, Discarded=311
Cycle 2700: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=690, Blocked=9, Discarded=324
Cycle 2750: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=705, Blocked=9, Discarded=328
Cycle 2800: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=721, Blocked=9, Discarded=336
Cycle 2850: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=735, Blocked=9, Discarded=343
Cycle 2900: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=746, Blocked=9, Discarded=359
Cycle 2950: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=757, Blocked=9, Discarded=367
Cycle 3000: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=771, Blocked=9, Discarded=378
Cycle 3050: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=784, Blocked=9, Discarded=387
Cycle 3100: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=795, Blocked=10, Discarded=399
Cycle 3150: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=810, Blocked=10, Discarded=403
Cycle 3200: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=820, Blocked=10, Discarded=413
Cycle 3250: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=834, Blocked=10, Discarded=416
Cycle 3300: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=848, Blocked=10, Discarded=420
Cycle 3350: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=860, Blocked=10, Discarded=430
Cycle 3400: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=12 idle=2), Completed=874, Blocked=10, Discarded=438
Cycle 3450: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=882, Blocked=10, Discarded=452
Cycle 3500: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=898, Blocked=10, Discarded=460
Cycle 3550: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=910, Blocked=10, Discarded=463
Cycle 3600: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=923, Blocked=10, Discarded=468
Cycle 3650: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=933, Blocked=11, Discarded=478
Cycle 3700: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=947, Blocked=11, Discarded=487
Cycle 3750: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=962, Blocked=11, Discarded=495
Cycle 3800: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=972, Blocked=11, Discarded=506
Cycle 3850: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=983, Blocked=11, Discarded=518
Cycle 3900: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=996, Blocked=11, Discarded=528
Cycle 3950: Queue=1095 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=1011, Blocked=12, Discarded=533
Cycle 4000: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=1025, Blocked=12, Discarded=533
Cycle 4050: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1039, Blocked=12, Discarded=540
Cycle 4100: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1051, Blocked=13, Discarded=550
Cycle 4150: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1059, Blocked=13, Discarded=560
Cycle 4200: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1071, Blocked=13, Discarded=570
Cycle 4250: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1086, Blocked=13, Discarded=577
Cycle 4300: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1099, Blocked=13, Discarded=583
Cycle 4350: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=1114, Blocked=13, Discarded=584
Cycle 4400: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=1126, Blocked=13, Discarded=586
Cycle 4450: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=1138, Blocked=13, Discarded=596
Cycle 4500: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1149, Blocked=13, Discarded=603
Cycle 4550: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=12 idle=2), Completed=1165, Blocked=13, Discarded=611
Cycle 4600: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1178, Blocked=13, Discarded=613
Cycle 4650: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1192, Blocked=13, Discarded=615
Cycle 4700: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1201, Blocked=13, Discarded=618
Cycle 4750: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1213, Blocked=13, Discarded=627
Cycle 4800: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1229, Blocked=13, Discarded=635
Cycle 4850: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1240, Blocked=13, Discarded=645
Cycle 4900: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1251, Blocked=13, Discarded=659
Cycle 4950: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1265, Blocked=13, Discarded=666
